employee_id,role_id,role_name,division,grade,base_salary_usd,tenure_years,rating,manager_id
E01132,R016,Technical Support Engineer,Customer Success,2,114412,2.8,3,E01261
E01133,R016,Technical Support Engineer,Customer Success,1,88068,4.0,3,E01258
E01134,R016,Technical Support Engineer,Customer Success,2,102254,1.1,3,E01285
E01135,R016,Technical Support Engineer,Customer Success,2,96486,3.6,4,E01254
E01136,R016,Technical Support Engineer,Customer Success,1,78689,2.9,4,E01266
E01137,R016,Technical Support Engineer,Customer Success,2,96416,0.7,3,E01277
E01138,R016,Technical Support Engineer,Customer Success,1,76096,2.7,3,E01286
E01139,R016,Technical Support Engineer,Customer Success,2,96490,4.0,3,E01262
E01140,R016,Technical Support Engineer,Customer Success,2,104319,8.9,4,E01274
E01141,R016,Technical Support Engineer,Customer Success,3,131690,15.0,4,E01287
E01142,R016,Technical Support Engineer,Customer Success,2,110674,4.1,3,E01289
E01143,R016,Technical Support Engineer,Customer Success,1,88211,4.8,3,E01290
E01144,R016,Technical Support Engineer,Customer Success,3,129258,4.1,4,E01279
E01145,R016,Technical Support Engineer,Customer Success,3,120803,0.1,3,E01287
E01146,R016,Technical Support Engineer,Customer Success,2,108879,4.3,4,E01268
E01147,R016,Technical Support Engineer,Customer Success,3,132348,0.4,3,E01270
E01148,R016,Technical Support Engineer,Customer Success,1,87192,3.4,2,E01252
E01149,R016,Technical Support Engineer,Customer Success,1,76670,5.3,3,E01284
E01150,R016,Technical Support Engineer,Customer Success,2,97326,8.8,1,E01265
E01151,R016,Technical Support Engineer,Customer Success,3,146048,5.4,2,E01283
E01152,R016,Technical Support Engineer,Customer Success,2,93285,0.3,3,E01256
E01153,R016,Technical Support Engineer,Customer Success,2,113455,12.6,4,E01267
E01154,R016,Technical Support Engineer,Customer Success,1,71623,7.6,3,E01259
E01155,R016,Technical Support Engineer,Customer Success,2,101412,8.7,4,E01283
E01156,R016,Technical Support Engineer,Customer Success,1,86516,0.0,3,E01288
E01157,R016,Technical Support Engineer,Customer Success,2,98429,6.8,2,E01266
E01158,R016,Technical Support Engineer,Customer Success,2,104009,6.7,3,E01260
E01159,R016,Technical Support Engineer,Customer Success,3,121065,0.1,3,E01289
E01160,R016,Technical Support Engineer,Customer Success,1,73524,5.9,3,E01275
E01161,R016,Technical Support Engineer,Customer Success,1,86321,3.5,3,E01287
E01162,R016,Technical Support Engineer,Customer Success,2,92143,1.1,3,E01279
E01163,R016,Technical Support Engineer,Customer Success,1,73338,1.2,3,E01284
E01164,R016,Technical Support Engineer,Customer Success,1,71837,1.4,3,E01268
E01165,R016,Technical Support Engineer,Customer Success,1,82018,1.4,3,E01290
E01166,R016,Technical Support Engineer,Customer Success,2,90536,4.8,4,E01277
E01167,R016,Technical Support Engineer,Customer Success,2,103880,3.7,3,E01271
E01168,R016,Technical Support Engineer,Customer Success,2,109762,1.8,4,E01282
E01169,R016,Technical Support Engineer,Customer Success,1,83671,0.1,3,E01265
E01170,R016,Technical Support Engineer,Customer Success,3,144178,0.3,4,E01261
E01171,R016,Technical Support Engineer,Customer Success,1,86496,3.9,4,E01272
E01172,R016,Technical Support Engineer,Customer Success,1,76647,2.3,2,E01283
E01173,R016,Technical Support Engineer,Customer Success,3,139360,2.8,3,E01272
E01174,R016,Technical Support Engineer,Customer Success,1,89327,3.5,3,E01262
E01175,R016,Technical Support Engineer,Customer Success,1,78600,6.2,3,E01268
E01176,R016,Technical Support Engineer,Customer Success,1,88619,3.4,3,E01265
E01177,R016,Technical Support Engineer,Customer Success,1,79058,2.8,4,E01271
E01178,R016,Technical Support Engineer,Customer Success,3,129028,5.0,3,E01281
E01179,R016,Technical Support Engineer,Customer Success,1,79050,1.0,3,E01252
E01180,R016,Technical Support Engineer,Customer Success,2,95195,12.3,4,E01257
E01181,R016,Technical Support Engineer,Customer Success,1,78060,11.9,4,E01271
E01182,R016,Technical Support Engineer,Customer Success,2,97984,10.2,2,E01274
E01183,R016,Technical Support Engineer,Customer Success,2,98130,0.3,2,E01270
E01184,R016,Technical Support Engineer,Customer Success,2,99340,0.2,4,E01253
E01185,R016,Technical Support Engineer,Customer Success,1,85999,0.2,3,E01267
E01186,R016,Technical Support Engineer,Customer Success,2,104548,2.3,3,E01264
E01187,R016,Technical Support Engineer,Customer Success,1,76463,1.3,3,E01277
E01188,R016,Technical Support Engineer,Customer Success,2,91523,5.0,2,E01286
E01189,R016,Technical Support Engineer,Customer Success,3,137378,2.1,2,E01285
E01190,R016,Technical Support Engineer,Customer Success,1,89047,0.5,3,E01281
E01191,R016,Technical Support Engineer,Customer Success,3,133929,0.4,3,E01268
E01192,R016,Technical Support Engineer,Customer Success,3,127502,1.6,2,E01284
E01193,R016,Technical Support Engineer,Customer Success,3,137263,11.4,3,E01291
E01194,R016,Technical Support Engineer,Customer Success,1,79783,0.2,3,E01282
E01195,R016,Technical Support Engineer,Customer Success,3,126292,0.4,3,E01255
E01196,R016,Technical Support Engineer,Customer Success,2,107765,1.0,3,E01251
E01197,R016,Technical Support Engineer,Customer Success,2,92411,6.2,3,E01268
E01198,R016,Technical Support Engineer,Customer Success,3,138901,1.0,3,E01269
E01199,R016,Technical Support Engineer,Customer Success,1,71512,4.4,4,E01282
E01200,R016,Technical Support Engineer,Customer Success,3,123063,2.4,4,E01287
E01201,R016,Technical Support Engineer,Customer Success,3,116149,0.6,3,E01287
E01202,R016,Technical Support Engineer,Customer Success,1,86223,0.3,4,E01253
E01203,R016,Technical Support Engineer,Customer Success,2,93833,3.2,3,E01271
E01204,R016,Technical Support Engineer,Customer Success,1,74267,1.2,2,E01272
E01205,R016,Technical Support Engineer,Customer Success,1,76141,1.0,3,E01279
E01206,R016,Technical Support Engineer,Customer Success,2,111844,3.0,3,E01258
E01207,R016,Technical Support Engineer,Customer Success,2,97157,5.5,4,E01280
E01208,R016,Technical Support Engineer,Customer Success,1,85499,1.7,3,E01255
E01209,R016,Technical Support Engineer,Customer Success,1,77834,1.6,4,E01259
E01210,R016,Technical Support Engineer,Customer Success,3,129042,4.4,4,E01263
E01211,R016,Technical Support Engineer,Customer Success,3,118074,0.4,4,E01264
E01212,R016,Technical Support Engineer,Customer Success,2,111123,6.4,2,E01285
E01213,R016,Technical Support Engineer,Customer Success,1,70944,0.8,1,E01267
E01214,R016,Technical Support Engineer,Customer Success,3,115043,4.9,3,E01254
E01215,R016,Technical Support Engineer,Customer Success,3,134182,7.0,2,E01281
E01216,R016,Technical Support Engineer,Customer Success,1,77383,2.7,3,E01263
E01217,R016,Technical Support Engineer,Customer Success,2,111817,5.9,3,E01259
E01218,R016,Technical Support Engineer,Customer Success,2,103124,0.6,3,E01280
E01219,R016,Technical Support Engineer,Customer Success,1,84917,0.5,4,E01283
E01220,R016,Technical Support Engineer,Customer Success,2,98310,1.8,3,E01291
E01221,R016,Technical Support Engineer,Customer Success,3,127499,0.0,2,E01251
E01222,R016,Technical Support Engineer,Customer Success,1,81591,1.3,3,E01274
E01223,R016,Technical Support Engineer,Customer Success,3,145857,2.1,4,E01259
E01224,R016,Technical Support Engineer,Customer Success,1,74793,1.7,3,E01263
E01225,R016,Technical Support Engineer,Customer Success,2,107781,4.3,3,E01286
E01226,R016,Technical Support Engineer,Customer Success,1,70219,0.3,3,E01264
E01227,R016,Technical Support Engineer,Customer Success,1,72507,0.8,4,E01278
E01228,R016,Technical Support Engineer,Customer Success,3,143971,5.0,3,E01275
E01229,R016,Technical Support Engineer,Customer Success,3,139583,0.7,3,E01256
E01230,R016,Technical Support Engineer,Customer Success,2,97903,5.7,4,E01251
E01231,R016,Technical Support Engineer,Customer Success,3,143252,0.5,2,E01258
E01232,R016,Technical Support Engineer,Customer Success,1,84938,4.4,2,E01273
E01233,R016,Technical Support Engineer,Customer Success,1,78640,1.4,4,E01270
E01234,R016,Technical Support Engineer,Customer Success,1,83565,3.7,3,E01252
E01235,R016,Technical Support Engineer,Customer Success,2,106709,3.1,1,E01277
E01236,R016,Technical Support Engineer,Customer Success,3,124507,1.6,3,E01255
E01237,R016,Technical Support Engineer,Customer Success,3,140967,10.3,3,E01290
E01238,R016,Technical Support Engineer,Customer Success,2,91126,1.4,3,E01275
E01239,R016,Technical Support Engineer,Customer Success,1,79254,0.5,3,E01264
E01240,R016,Technical Support Engineer,Customer Success,1,83287,7.8,3,E01276
E01241,R016,Technical Support Engineer,Customer Success,2,97580,6.8,3,E01266
E01242,R016,Technical Support Engineer,Customer Success,3,121369,5.7,2,E01277
E01243,R016,Technical Support Engineer,Customer Success,2,106126,3.6,2,E01255
E01244,R016,Technical Support Engineer,Customer Success,1,75840,1.1,3,E01265
E01245,R016,Technical Support Engineer,Customer Success,1,73811,1.2,3,E01291
E01246,R016,Technical Support Engineer,Customer Success,2,106251,12.3,3,E01267
E01247,R016,Technical Support Engineer,Customer Success,3,133305,1.6,2,E01282
E01248,R016,Technical Support Engineer,Customer Success,2,107669,2.3,4,E01281
E01249,R016,Technical Support Engineer,Customer Success,1,88204,1.7,3,E01288
E01250,R016,Technical Support Engineer,Customer Success,1,82923,0.2,2,E01259
E01251,R017,CS Manager,Customer Success,4,172155,0.1,3,E01296
E01252,R017,CS Manager,Customer Success,4,158157,1.4,3,E01298
E01253,R017,CS Manager,Customer Success,4,186398,3.1,3,E01298
E01254,R017,CS Manager,Customer Success,4,174178,0.3,3,E01297
E01255,R017,CS Manager,Customer Success,4,179867,1.0,3,E01297
E01256,R017,CS Manager,Customer Success,4,172798,0.8,3,E01293
E01257,R017,CS Manager,Customer Success,4,169047,3.9,3,E01293
E01258,R017,CS Manager,Customer Success,4,161120,1.2,3,E01296
E01259,R017,CS Manager,Customer Success,4,173331,0.2,2,E01296
E01260,R017,CS Manager,Customer Success,4,161269,1.8,3,E01295
E01261,R017,CS Manager,Customer Success,4,152515,3.1,3,E01299
E01262,R017,CS Manager,Customer Success,4,189384,2.5,3,E01294
E01263,R017,CS Manager,Customer Success,4,182536,1.3,3,E01295
E01264,R017,CS Manager,Customer Success,4,169586,0.9,3,E01298
E01265,R017,CS Manager,Customer Success,4,184074,1.1,3,E01293
E01266,R017,CS Manager,Customer Success,4,154714,1.8,3,E01293
E01267,R017,CS Manager,Customer Success,4,182351,0.6,3,E01294
E01268,R017,CS Manager,Customer Success,4,179825,6.5,3,E01298
E01269,R017,CS Manager,Customer Success,4,186985,1.5,2,E01293
E01270,R017,CS Manager,Customer Success,4,171663,1.0,2,E01296
E01271,R017,CS Manager,Customer Success,4,170020,0.3,3,E01293
E01272,R017,CS Manager,Customer Success,4,188698,0.6,3,E01294
E01273,R017,CS Manager,Customer Success,4,181856,1.2,3,E01294
E01274,R017,CS Manager,Customer Success,4,156194,0.0,3,E01297
E01275,R017,CS Manager,Customer Success,4,176118,0.6,3,E01299
E01276,R017,CS Manager,Customer Success,4,161744,3.5,3,E01298
E01277,R017,CS Manager,Customer Success,4,153490,15.0,4,E01294
E01278,R017,CS Manager,Customer Success,4,175879,1.9,3,E01297
E01279,R017,CS Manager,Customer Success,4,157546,2.3,3,E01296
E01280,R017,CS Manager,Customer Success,4,182781,0.7,3,E01299
E01281,R017,CS Manager,Customer Success,4,151706,0.1,2,E01296
E01282,R017,CS Manager,Customer Success,4,179415,1.3,3,E01297
E01283,R017,CS Manager,Customer Success,4,151067,3.2,3,E01298
E01284,R017,CS Manager,Customer Success,4,165223,0.9,3,E01299
E01285,R017,CS Manager,Customer Success,4,169765,1.5,3,E01299
E01286,R017,CS Manager,Customer Success,4,160200,0.3,3,E01295
E01287,R017,CS Manager,Customer Success,4,176556,5.6,3,E01295
E01288,R017,CS Manager,Customer Success,4,167398,0.7,3,E01299
E01289,R017,CS Manager,Customer Success,4,150238,0.9,3,E01295
E01290,R017,CS Manager,Customer Success,4,152348,1.4,3,E01294
E01291,R017,CS Manager,Customer Success,4,154379,0.7,3,E01295
E01292,R017,CS Manager,Customer Success,4,172112,4.3,3,E01297
E01293,R018,CS Director,Customer Success,5,196499,3.8,3,E01300
E01294,R018,CS Director,Customer Success,5,225974,0.6,3,E01300
E01295,R018,CS Director,Customer Success,5,223131,6.6,3,E01300
E01296,R018,CS Director,Customer Success,5,232825,1.1,2,E01300
E01297,R018,CS Director,Customer Success,5,201314,4.3,3,E01300
E01298,R018,CS Director,Customer Success,5,207627,9.6,4,E01300
E01299,R018,CS Director,Customer Success,5,204964,1.4,2,E01300
E01300,R019,CS VP,Customer Success,6,275999,8.9,3,E02003
E01301,R020,Senior Product Manager,Product,3,137820,6.3,3,E01440
E01302,R020,Senior Product Manager,Product,3,125207,4.6,2,E01440
E01303,R020,Senior Product Manager,Product,1,73915,7.8,3,E01453
E01304,R020,Senior Product Manager,Product,1,72505,6.7,4,E01443
E01305,R020,Senior Product Manager,Product,1,72408,1.9,3,E01441
E01306,R020,Senior Product Manager,Product,1,84741,4.3,3,E01441
E01307,R020,Senior Product Manager,Product,2,92884,2.8,4,E01437
E01308,R020,Senior Product Manager,Product,1,83488,0.0,3,E01438
E01309,R020,Senior Product Manager,Product,1,83663,2.3,2,E01436
E01310,R020,Senior Product Manager,Product,3,136583,2.1,3,E01434
E01311,R020,Senior Product Manager,Product,2,96097,6.9,3,E01436
E01312,R020,Senior Product Manager,Product,2,105763,0.4,4,E01444
E01313,R020,Senior Product Manager,Product,1,77139,1.2,3,E01448
E01314,R020,Senior Product Manager,Product,1,85530,9.3,3,E01450
E01315,R020,Senior Product Manager,Product,3,143262,0.0,2,E01448
E01316,R020,Senior Product Manager,Product,3,124898,0.9,3,E01439
E01317,R020,Senior Product Manager,Product,1,82137,3.3,2,E01443
E01318,R020,Senior Product Manager,Product,1,73936,4.6,1,E01445
E01319,R020,Senior Product Manager,Product,2,98977,0.7,3,E01450
E01320,R020,Senior Product Manager,Product,1,80035,5.4,3,E01435
E01321,R020,Senior Product Manager,Product,2,107898,1.0,4,E01438
E01322,R020,Senior Product Manager,Product,1,77664,3.2,2,E01454
E01323,R020,Senior Product Manager,Product,1,78557,1.8,3,E01453
E01324,R020,Senior Product Manager,Product,2,105680,4.0,3,E01446
E01325,R020,Senior Product Manager,Product,3,146763,2.6,3,E01439
E01326,R020,Senior Product Manager,Product,2,104627,8.5,1,E01455
E01327,R020,Senior Product Manager,Product,2,92252,0.7,3,E01439
E01328,R020,Senior Product Manager,Product,2,91676,0.7,5,E01441
E01329,R020,Senior Product Manager,Product,2,103888,3.0,3,E01443
E01330,R020,Senior Product Manager,Product,1,89379,12.3,3,E01434
E01331,R020,Senior Product Manager,Product,2,100733,0.0,2,E01438
E01332,R020,Senior Product Manager,Product,1,84671,0.4,4,E01454
E01333,R020,Senior Product Manager,Product,1,71704,4.6,4,E01454
E01334,R020,Senior Product Manager,Product,2,92949,2.2,5,E01446
E01335,R020,Senior Product Manager,Product,2,110039,0.9,3,E01442
E01336,R020,Senior Product Manager,Product,1,79203,0.9,2,E01453
E01337,R020,Senior Product Manager,Product,1,84871,5.0,4,E01445
E01338,R020,Senior Product Manager,Product,3,125752,2.7,4,E01451
E01339,R020,Senior Product Manager,Product,1,87383,1.8,3,E01437
E01340,R020,Senior Product Manager,Product,1,77980,3.1,4,E01434
E01341,R020,Senior Product Manager,Product,1,86370,2.1,3,E01442
E01342,R020,Senior Product Manager,Product,2,94971,6.2,3,E01453
E01343,R020,Senior Product Manager,Product,2,111149,3.5,3,E01436
E01344,R020,Senior Product Manager,Product,3,125861,0.5,1,E01436
E01345,R020,Senior Product Manager,Product,2,101996,2.8,3,E01443
E01346,R020,Senior Product Manager,Product,1,86986,9.6,5,E01444
E01347,R020,Senior Product Manager,Product,1,75050,0.1,4,E01434
E01348,R020,Senior Product Manager,Product,1,81959,1.7,5,E01455
E01349,R021,Product Designer,Product,1,76366,5.0,3,E01453
E01350,R021,Product Designer,Product,2,90052,0.4,3,E01454
E01351,R021,Product Designer,Product,1,88508,0.3,3,E01442
E01352,R021,Product Designer,Product,1,79680,0.6,2,E01444
E01353,R021,Product Designer,Product,3,131583,9.9,3,E01439
E01354,R021,Product Designer,Product,1,71358,1.3,4,E01453
E01355,R021,Product Designer,Product,2,103613,1.4,3,E01446
E01356,R021,Product Designer,Product,1,83440,2.8,3,E01452
E01357,R021,Product Designer,Product,1,74688,2.3,2,E01455
E01358,R021,Product Designer,Product,1,70207,0.9,2,E01451
E01359,R021,Product Designer,Product,2,108003,3.0,4,E01443
E01360,R021,Product Designer,Product,2,107501,3.3,4,E01450
E01361,R021,Product Designer,Product,1,87313,0.7,4,E01436
E01362,R021,Product Designer,Product,2,91748,6.4,3,E01439
E01363,R021,Product Designer,Product,1,83601,4.5,3,E01437
E01364,R021,Product Designer,Product,2,98996,3.0,2,E01447
E01365,R021,Product Designer,Product,3,118995,1.2,3,E01446
E01366,R021,Product Designer,Product,2,100982,3.9,3,E01445
E01367,R021,Product Designer,Product,2,96396,8.6,4,E01446
E01368,R021,Product Designer,Product,1,83383,4.8,3,E01447
E01369,R021,Product Designer,Product,1,70131,4.6,3,E01438
E01370,R021,Product Designer,Product,1,88982,8.1,3,E01445
E01371,R021,Product Designer,Product,3,128491,7.5,3,E01448
E01372,R021,Product Designer,Product,3,135560,1.2,2,E01434
E01373,R021,Product Designer,Product,1,87547,6.0,4,E01450
E01374,R021,Product Designer,Product,2,102099,0.7,3,E01451
E01375,R021,Product Designer,Product,2,107565,4.2,3,E01445
E01376,R021,Product Designer,Product,2,104293,3.0,3,E01452
E01377,R021,Product Designer,Product,2,101612,2.4,3,E01438
E01378,R021,Product Designer,Product,2,109852,1.1,3,E01451
E01379,R021,Product Designer,Product,2,93572,0.4,3,E01443
E01380,R021,Product Designer,Product,2,113247,8.2,4,E01449
E01381,R021,Product Designer,Product,2,104150,5.0,4,E01452
E01382,R021,Product Designer,Product,1,86968,7.9,4,E01440
E01383,R021,Product Designer,Product,2,90135,5.8,3,E01454
E01384,R021,Product Designer,Product,1,83158,0.7,4,E01444
E01385,R021,Product Designer,Product,1,71665,0.3,4,E01442
E01386,R021,Product Designer,Product,1,72535,10.2,3,E01436
E01387,R021,Product Designer,Product,1,71740,5.6,2,E01446
E01388,R021,Product Designer,Product,2,93940,8.9,3,E01455
E01389,R021,Product Designer,Product,2,92777,1.0,3,E01444
E01390,R021,Product Designer,Product,1,76058,2.9,3,E01435
E01391,R021,Product Designer,Product,1,82083,2.3,2,E01442
E01392,R021,Product Designer,Product,1,76015,3.7,3,E01441
E01393,R021,Product Designer,Product,3,142315,0.9,2,E01434
E01394,R021,Product Designer,Product,2,109935,0.0,4,E01435
E01395,R021,Product Designer,Product,3,124182,2.0,3,E01438
E01396,R021,Product Designer,Product,1,74049,0.0,3,E01435
E01397,R021,Product Designer,Product,2,114939,5.7,3,E01437
E01398,R021,Product Designer,Product,1,77085,0.9,3,E01440
E01399,R021,Product Designer,Product,1,74681,3.7,3,E01450
E01400,R021,Product Designer,Product,1,74627,2.4,3,E01444
E01401,R021,Product Designer,Product,3,145145,0.2,4,E01449
E01402,R021,Product Designer,Product,1,88324,2.6,3,E01455
E01403,R021,Product Designer,Product,1,87945,4.9,4,E01447
E01404,R021,Product Designer,Product,1,83996,3.9,3,E01437
E01405,R021,Product Designer,Product,1,79757,12.6,4,E01451
E01406,R021,Product Designer,Product,2,91153,0.5,2,E01448
E01407,R021,Product Designer,Product,2,102677,11.9,4,E01440
E01408,R021,Product Designer,Product,2,92351,2.0,2,E01449
E01409,R021,Product Designer,Product,2,111456,0.7,3,E01449
E01410,R021,Product Designer,Product,1,83227,2.3,4,E01447
E01411,R021,Product Designer,Product,3,133789,2.5,3,E01452
E01412,R021,Product Designer,Product,1,77675,2.2,3,E01435
E01413,R021,Product Designer,Product,3,138191,0.2,3,E01437
E01414,R021,Product Designer,Product,3,134707,4.8,3,E01441
E01415,R021,Product Designer,Product,1,75105,0.1,3,E01441
E01416,R021,Product Designer,Product,1,82154,1.1,3,E01449
E01417,R021,Product Designer,Product,3,123989,8.4,2,E01439
E01418,R021,Product Designer,Product,3,123535,5.3,2,E01442
E01419,R021,Product Designer,Product,2,106721,0.3,3,E01451
E01420,R021,Product Designer,Product,2,104696,0.6,4,E01440
E01421,R021,Product Designer,Product,3,126807,0.2,3,E01452
E01422,R021,Product Designer,Product,3,132152,1.0,2,E01447
E01423,R021,Product Designer,Product,1,77592,7.0,3,E01445
E01424,R021,Product Designer,Product,2,105550,1.9,2,E01434
E01425,R021,Product Designer,Product,1,78104,0.5,3,E01454
E01426,R021,Product Designer,Product,1,75438,1.0,3,E01455
E01427,R021,Product Designer,Product,1,80103,0.8,3,E01450
E01428,R021,Product Designer,Product,1,84179,1.0,3,E01448
E01429,R021,Product Designer,Product,1,73586,0.3,3,E01447
E01430,R021,Product Designer,Product,3,145224,0.7,5,E01448
E01431,R021,Product Designer,Product,2,90019,4.6,2,E01449
E01432,R021,Product Designer,Product,1,85465,9.3,4,E01452
E01433,R021,Product Designer,Product,3,144608,1.9,3,E01435
E01434,R022,Product Team Lead,Product,4,159762,0.7,3,E01459
E01435,R022,Product Team Lead,Product,4,178315,6.2,3,E01457
E01436,R022,Product Team Lead,Product,4,183511,0.3,3,E01459
E01437,R022,Product Team Lead,Product,4,161031,0.6,3,E01456
E01438,R022,Product Team Lead,Product,4,180977,4.7,3,E01458
E01439,R022,Product Team Lead,Product,4,152200,3.4,3,E01456
E01440,R022,Product Team Lead,Product,4,173647,0.9,3,E01458
E01441,R022,Product Team Lead,Product,4,160222,3.8,3,E01459
E01442,R022,Product Team Lead,Product,4,182706,5.5,3,E01456
E01443,R022,Product Team Lead,Product,4,186084,7.6,3,E01459
E01444,R022,Product Team Lead,Product,4,170738,11.6,2,E01457
E01445,R022,Product Team Lead,Product,4,174937,8.6,3,E01456
E01446,R022,Product Team Lead,Product,4,165782,3.4,3,E01456
E01447,R022,Product Team Lead,Product,4,167677,0.7,3,E01458
E01448,R022,Product Team Lead,Product,4,180145,2.3,3,E01459
E01449,R022,Product Team Lead,Product,4,169827,0.5,3,E01457
E01450,R022,Product Team Lead,Product,4,187438,2.4,3,E01458
E01451,R022,Product Team Lead,Product,4,175240,0.3,3,E01456
E01452,R022,Product Team Lead,Product,4,159890,1.9,3,E01457
E01453,R022,Product Team Lead,Product,4,160865,5.5,3,E01457
E01454,R022,Product Team Lead,Product,4,183492,1.0,4,E01458
E01455,R022,Product Team Lead,Product,4,182619,0.7,3,E01457
E01456,R023,Product Director,Product,5,222014,2.3,2,E01460
E01457,R023,Product Director,Product,5,216143,7.7,2,E01460
E01458,R023,Product Director,Product,5,190751,1.3,3,E01460
E01459,R023,Product Director,Product,5,225432,0.8,3,E01460
E01460,R024,Product VP,Product,6,247187,7.0,3,E02001
E01461,R025,Product Marketing Manager,Marketing,1,88323,1.4,3,E01578
E01462,R025,Product Marketing Manager,Marketing,2,94219,15.0,4,E01595
E01463,R025,Product Marketing Manager,Marketing,1,79392,6.0,4,E01589
E01464,R025,Product Marketing Manager,Marketing,2,113452,0.1,3,E01592
E01465,R025,Product Marketing Manager,Marketing,2,95925,3.3,2,E01593
E01466,R025,Product Marketing Manager,Marketing,2,104158,6.8,3,E01589
E01467,R025,Product Marketing Manager,Marketing,1,74668,4.3,3,E01593
E01468,R025,Product Marketing Manager,Marketing,1,85219,1.1,3,E01588
E01469,R025,Product Marketing Manager,Marketing,2,113825,3.2,2,E01579
E01470,R025,Product Marketing Manager,Marketing,1,83511,0.4,2,E01586
E01471,R025,Product Marketing Manager,Marketing,3,142221,3.4,2,E01582
E01472,R025,Product Marketing Manager,Marketing,1,77524,2.1,3,E01584
E01473,R025,Product Marketing Manager,Marketing,2,103315,2.3,4,E01583
E01474,R025,Product Marketing Manager,Marketing,1,70061,7.0,3,E01594
E01475,R025,Product Marketing Manager,Marketing,2,106939,3.3,2,E01589
E01476,R025,Product Marketing Manager,Marketing,1,79198,3.0,3,E01587
E01477,R025,Product Marketing Manager,Marketing,2,97977,4.7,4,E01587
E01478,R025,Product Marketing Manager,Marketing,2,99069,3.3,4,E01584
E01479,R025,Product Marketing Manager,Marketing,2,94115,0.5,3,E01595
E01480,R025,Product Marketing Manager,Marketing,2,114714,0.6,3,E01588
E01481,R025,Product Marketing Manager,Marketing,2,90250,2.7,2,E01587
E01482,R025,Product Marketing Manager,Marketing,3,124694,2.1,3,E01590
E01483,R025,Product Marketing Manager,Marketing,2,103765,2.0,4,E01582
E01484,R025,Product Marketing Manager,Marketing,2,95039,1.3,3,E01590
E01485,R025,Product Marketing Manager,Marketing,1,89141,2.7,2,E01587
E01486,R025,Product Marketing Manager,Marketing,3,125159,5.9,2,E01594
E01487,R025,Product Marketing Manager,Marketing,2,95992,1.8,4,E01589
E01488,R025,Product Marketing Manager,Marketing,1,81171,5.0,2,E01582
E01489,R025,Product Marketing Manager,Marketing,2,104001,0.4,3,E01592
E01490,R025,Product Marketing Manager,Marketing,2,105463,3.1,2,E01595
E01491,R025,Product Marketing Manager,Marketing,1,78708,3.7,3,E01578
E01492,R025,Product Marketing Manager,Marketing,1,86322,1.6,3,E01580
E01493,R025,Product Marketing Manager,Marketing,2,92630,3.3,3,E01594
E01494,R025,Product Marketing Manager,Marketing,3,144780,10.1,3,E01578
E01495,R025,Product Marketing Manager,Marketing,1,80647,0.5,3,E01591
E01496,R025,Product Marketing Manager,Marketing,3,127781,0.6,3,E01585
E01497,R025,Product Marketing Manager,Marketing,1,77838,2.6,3,E01585
E01498,R025,Product Marketing Manager,Marketing,2,112372,1.2,4,E01596
E01499,R025,Product Marketing Manager,Marketing,1,81403,0.1,3,E01593
E01500,R025,Product Marketing Manager,Marketing,2,112794,2.5,3,E01581
E01501,R025,Product Marketing Manager,Marketing,1,70436,0.9,3,E01591
E01502,R025,Product Marketing Manager,Marketing,2,97164,4.3,2,E01586
E01503,R025,Product Marketing Manager,Marketing,3,128637,2.5,3,E01586
E01504,R025,Product Marketing Manager,Marketing,2,96599,3.2,3,E01579
E01505,R025,Product Marketing Manager,Marketing,2,92728,5.3,2,E01590
E01506,R025,Product Marketing Manager,Marketing,2,99384,2.8,3,E01595
E01507,R025,Product Marketing Manager,Marketing,2,110930,2.1,4,E01586
E01508,R025,Product Marketing Manager,Marketing,3,127357,4.3,3,E01579
E01509,R025,Product Marketing Manager,Marketing,3,149671,2.5,2,E01580
E01510,R025,Product Marketing Manager,Marketing,2,97380,10.7,4,E01581
E01511,R025,Product Marketing Manager,Marketing,2,99556,3.4,2,E01581
E01512,R025,Product Marketing Manager,Marketing,1,71607,3.8,3,E01580
E01513,R025,Product Marketing Manager,Marketing,1,73922,2.2,3,E01590
E01514,R025,Product Marketing Manager,Marketing,1,87506,3.6,3,E01581
E01515,R025,Product Marketing Manager,Marketing,3,123112,15.0,3,E01583
E01516,R025,Product Marketing Manager,Marketing,3,119873,3.6,3,E01583
E01517,R025,Product Marketing Manager,Marketing,3,148372,2.9,3,E01586
E01518,R025,Product Marketing Manager,Marketing,3,149444,0.1,2,E01578
E01519,R025,Product Marketing Manager,Marketing,1,89663,5.1,3,E01580
E01520,R025,Product Marketing Manager,Marketing,3,130323,1.6,3,E01589
E01521,R025,Product Marketing Manager,Marketing,2,91392,9.4,3,E01583
E01522,R025,Product Marketing Manager,Marketing,2,99197,1.7,3,E01583
E01523,R025,Product Marketing Manager,Marketing,1,87190,3.2,3,E01592
E01524,R025,Product Marketing Manager,Marketing,3,135521,0.4,3,E01579
E01525,R025,Product Marketing Manager,Marketing,1,89306,4.2,3,E01580
E01526,R025,Product Marketing Manager,Marketing,2,90747,3.4,3,E01584
E01527,R026,Marketing Generalist / Content,Marketing,3,148307,0.7,3,E01578
E01528,R026,Marketing Generalist / Content,Marketing,3,118185,0.9,3,E01589
E01529,R026,Marketing Generalist / Content,Marketing,1,74516,2.1,3,E01590
E01530,R026,Marketing Generalist / Content,Marketing,2,109533,0.5,3,E01578
